Name,Name Stripped,FoundryId,Type,Origin,Search,HammergenId,Mapped,Note
"Tongs, steel",tongssteel,RN1IeSarIRaqyT95,item,foundry,tongssteel,5f5fea1dbec9ed380458174a,TRUE,
Trade Tools (Type),tradetoolstype,OD83JAlc9KhDpHK5,item,foundry,FALSE,FALSE,FALSE,
Tweezers,tweezers,3OdiPr3vLqGiMeCB,item,foundry,tweezers,5f1cb4f7a8f44dc4bcf1275c,TRUE,
Unarmed,unarmed,KlT5qZzI1bsdvoHv,item,foundry,unarmed,5cebd333e1eba33c449de81a,TRUE,
Uniform,uniform,CB6cxxqy5vXcV6gf,item,foundry,uniform,5f5e9afcbec9ed380458173e,TRUE,
Vitality Draught,vitalitydraught,ZBBi7LpWvNgQgRcw,item,foundry,vitalitydraught,5f67cf5013ccf32ae905fcca,TRUE,
Trade Tools - Apothecary,tradetoolsapothecary,OD83JAlc9KhDpHK5,item,foundry,tradetoolsapothecary,5cae0263d4ed520c149ac168,TRUE,
Trade Tools - Artisan,tradetoolsartisan,OD83JAlc9KhDpHK5,item,foundry,tradetoolsartisan,5f628564bec9ed3804581750,TRUE,
Trade Tools - Artist,tradetoolsartist,OD83JAlc9KhDpHK5,item,foundry,tradetoolsartist,5f62860b807c850c3dcd01d2,TRUE,
Trade Tools - Brewer,tradetoolsbrewer,OD83JAlc9KhDpHK5,item,foundry,tradetoolsbrewer,671d09cb49960d000159f3b9,TRUE,
Trade Tools - Engineer,tradetoolsengineer,OD83JAlc9KhDpHK5,item,foundry,tradetoolsengineer,5f628656bec9ed3804581751,TRUE,
Trade Tools - Herbalist,tradetoolsherbalist,OD83JAlc9KhDpHK5,item,foundry,tradetoolsherbalist,5f6286a013ccf32ae905fcb1,TRUE,
Trade Tools - Mason,tradetoolsmason,OD83JAlc9KhDpHK5,item,foundry,tradetoolsmason,671d0a4149960d000159f3ba,TRUE,
Trade Tools - Navigator,tradetoolsnavigator,OD83JAlc9KhDpHK5,item,foundry,tradetoolsnavigator,5f6286edbec9ed3804581752,TRUE,
Trade Tools - Physician,tradetoolsphysician,OD83JAlc9KhDpHK5,item,foundry,tradetoolsphysician,5f628766807c850c3dcd01d3,TRUE,
,,,,,,,,
,,,,,,,,
,,,,,,,,
Wagon,wagon,HvZ019niuZcDJ5P0,item,foundry,FALSE,FALSE,FALSE,"pets, vehicles, and structures are not included in hammergen"
Walking Cane,walkingcane,mAhbJCYGkeqLl6CJ,item,foundry,walkingcane,5f5e9b3413ccf32ae905fc97,TRUE,
Warhammer (two-handed),warhammertwohanded,CdP1xLEJbe289beI,item,foundry,warhammertwohanded,5d053b278aad573d687f2282,TRUE,
Waterskin,waterskin,hG90GkelSekqH7i8,item,foundry,waterskin,5f62835dbec9ed380458174d,TRUE,
Weirdroot,weirdroot,b6tGqvNe1jYBdeN5,item,foundry,weirdroot,5f6532f2bec9ed3804581764,TRUE,
Whip,whip,xiOYNJcfqPselfwT,item,foundry,whip,5d18fb14eeb0ed74f060f698,TRUE,
"Wine & Spirits, drink",winespiritsdrink,6x4YAR4iYsA5tjnC,item,foundry,FALSE,FALSE,FALSE,
"Wine, bottle",winebottle,7CJfiEV10299s7c1,item,foundry,winebottle,5f6283b6bec9ed380458174e,TRUE,
Wooden Teeth,woodenteeth,0ohrc7pJtVTo9IFk,item,foundry,woodenteeth,5f7e359a22ba97ddb3707200,TRUE,
Workshop (Type),workshoptype,ixOMVrEC1ISyYdDU,item,foundry,#N/A,#N/A,#N/A,
Workshop - Apothecary,workshopapothecary,ixOMVrEC1ISyYdDU,item,foundry,workshopapothecary,5cae02a8d4ed520c149ac169,TRUE,
Workshop - Apothecary - Large,workshopapothecarylarge,ixOMVrEC1ISyYdDU,item,foundry,workshopapothecarylarge,5cae03b0caa9af4f8c1cdff6,TRUE,
Workshop - Artisan,workshopartisan,ixOMVrEC1ISyYdDU,item,foundry,workshopartisan,5f628837807c850c3dcd01d4,TRUE,
Workshop - Artist,workshopartist,ixOMVrEC1ISyYdDU,item,foundry,workshopartist,5f62888d13ccf32ae905fcb2,TRUE,
Workshop - Brewer,workshopbrewer,ixOMVrEC1ISyYdDU,item,foundry,workshopbrewer,671d0afb49960d000159f3bc,TRUE,
Workshop - Engineer,workshopengineer,ixOMVrEC1ISyYdDU,item,foundry,workshopengineer,5f6288df807c850c3dcd01d5,TRUE,
Workshop - Herbalist,workshopherbalist,ixOMVrEC1ISyYdDU,item,foundry,workshopherbalist,5f628903807c850c3dcd01d6,TRUE,
Workshop - Mason,workshopmason,ixOMVrEC1ISyYdDU,item,foundry,workshopmason,671d0b4349960d000159f3bd,TRUE,
Workshop - Physician,workshopphysician,ixOMVrEC1ISyYdDU,item,foundry,workshopphysician,5f62894fbec9ed3804581753,TRUE,
Worms,worms,fSo6LWBvDMZQqfKC,item,foundry,FALSE,FALSE,FALSE,
Writing Kit,writingkit,6OmsMPtz0NzCwvzL,item,foundry,writingkit,5f1cb129f3230369ab4eb3d0,TRUE,
Zweihander,zweihander,039vRQ8jv5cY3P4o,item,foundry,zweihander,5d0546bbf7530344908bb47a,TRUE,
# Tentacles,tentacles,4xF7M6ylIiGntekh,trait,foundry,fleshytentacle,5f8dc05a5c5ff9fd411f0312,FALSE,"modified, maybe wrong"
Afraid,afraid,4CMKeDTDrRQZbPIJ,trait,foundry,FALSE,FALSE,FALSE,
Amphibious,amphibious,sJ3yX1kvzu2hgNq5,trait,foundry,amphibious,6705383049960d000188c3a6,TRUE,
Animosity,animosity,0VpT5yubw4UL7j6f,trait,foundry,FALSE,FALSE,FALSE,
Arboreal,arboreal,rOV2s6PQBBrhpMOv,trait,foundry,arboreal,6705388749960d000188c3a7,TRUE,
Armour,armour,VUJUZVN3VYhOaPjj,trait,foundry,armour,67053a1049960d000188c3a9,TRUE,
Belligerent,belligerent,GbDyBCu8ZjDp6dkj,trait,foundry,belligerent,67053a8d49960d000188c3aa,TRUE,
Bestial,bestial,AGcJl5rHjkyIQBPP,trait,foundry,bestial,6708d5dd49960d000105db27,TRUE,
Big,big,a8MC97PLzl10WocT,trait,foundry,big,6708d6b549960d000105db28,TRUE,
Bite,bite,pLW9SVX0TVTYPiPv,trait,foundry,bite,6708d70949960d000105db29,TRUE,
Blessed,blessed,5muSFXd6oc760uVj,trait,foundry,FALSE,FALSE,FALSE,
Bounce,bounce,j6v78dnOOdCB6c3d,trait,foundry,bounce,6708d82349960d000105db2b,TRUE,
Breath,breath,uqGxFOEqeurwkAO3,trait,foundry,breath,5f94453d88af9b12a1ea0a68,TRUE,
Brute,brute,15ENOMf345S5AL68,trait,foundry,brute,6708fcfb49960d000161cebc,TRUE,
Champion,champion,4mF5Sp3t09kZhBYc,trait,foundry,champion,6708fe3849960d000161cebd,TRUE,
Chill Grasp,chillgrasp,7HSUM2iPZLX4ueIW,trait,foundry,chillgrasp,6708fe8f49960d000161cebe,TRUE,
Clever,clever,Ni4hNAPv3LhTpgMA,trait,foundry,clever,6708ff3a49960d000161cebf,TRUE,
Cold Blooded,coldblooded,mCh1KK9jomwFZcLB,trait,foundry,coldblooded,670900a949960d000161cec0,TRUE,
Constrictor,constrictor,KynNUYYKzTMeHrKl,trait,foundry,constrictor,670900f449960d000161cec1,TRUE,
Construct,construct,UB4mDroL6S1F9B4u,trait,foundry,construct,6709015849960d000161cec2,TRUE,
Corrosive Blood,corrosiveblood,M5QSWOYt2Rbv2yxW,trait,foundry,corrosiveblood,5f9448e488af9b12a1ea0a69,TRUE,
Corruption,corruption,xsGbDFqK2qh7lsIj,trait,foundry,corruption,670a3e6049960d00012d5ecf,TRUE,
Cunning,cunning,3WI8mhTinC8inxyj,trait,foundry,cunning,670a3f4049960d00012d5ed0,TRUE,
Daemonic,daemonic,v3uzEthcq0JRar0J,trait,foundry,daemonic,670a3fb649960d00012d5ed2,TRUE,
Dark Vision,darkvision,JQa5DLnTs2SEzRrc,trait,foundry,darkvision,5f9449105b4b5f9347adcdb5,TRUE,
Die Hard,diehard,UsJ2uIOOtHA7JqD5,trait,foundry,diehard,670a408949960d00012d5ed3,TRUE,
Disease,disease,PaW8i6JOxWyzAZCz,trait,foundry,FALSE,FALSE,FALSE,
Distracting,distracting,MVI0lXcg6vvtooAF,trait,foundry,distracting,5f94493b5b4b5f9347adcdb6,TRUE,
Elite,elite,9NROryHer1uXAKwY,trait,foundry,elite,670a41f449960d00012d5ed6,TRUE,
Ethereal,ethereal,tNWrJUOArwfWXsPw,trait,foundry,ethereal,670a422549960d00012d5ed7,TRUE,
Fast,fast,9MjH4xyVrd3Inzak,trait,foundry,fast,670a429649960d00012d5ed8,TRUE,
Fear,fear,pTorrE0l3VybAbtn,trait,foundry,fear,670a42bc49960d00012d5ed9,TRUE,
Flight,flight,EO05HX7jql0g605A,trait,foundry,flight,5f94804810b62624d33a819d,TRUE,
Frenzy,frenzy,yRhhOlt18COq4e1q,trait,foundry,frenzy,5d18c8a97209656444284f54,TRUE,
Fury,fury,fjd1u9VAgiYzhBRp,trait,foundry,fury,670abd2549960d0001ea7967,TRUE,
Ghostly Howl,ghostlyhowl,plVyl4vjS2fX16Rv,trait,foundry,ghostlyhowl,670abdd149960d0001ea7968,TRUE,
Hardy,hardy,HbrwGhUl0ZXz4kLA,trait,foundry,hardy,5ce855d206ad2230542604e4,TRUE,
Hatred,hatred,aE3pyW20Orvdjzj0,trait,foundry,hatred,5ce9b8e7c831083940ff584b,TRUE,
Horns (Feature),hornsfeature,BqPZn6q3VHn9HUrW,trait,foundry,FALSE,FALSE,FALSE,
Hungry,hungry,xneBqGOs1QS7kfUr,trait,foundry,hungry,670ae64e49960d00019d253c,TRUE,
Immunity,immunity,3wCtgMDNnu8MFmyk,trait,foundry,FALSE,FALSE,FALSE,
Immunity to Psychology,immunitytopsychology,IAWyzDfC286a9MPz,trait,foundry,immunitytopsychology,670ae71149960d00019d253f,TRUE,
Infected,infected,V0c3qBU1CMm8bmsW,trait,foundry,infected,670ae74249960d00019d2540,TRUE,
Infestation,infestation,TBcdTlYSRH8Rd1x0,trait,foundry,infestation,670ae78549960d00019d2541,TRUE,
Leader,leader,wGTD2LezlI6Atyy0,trait,foundry,leader,670ae7a149960d00019d2542,TRUE,
Magic Resistance,magicresistance,yrkI7ATjqLPDTFmZ,trait,foundry,magicresistance,5ceaa110ba626c52981c27a4,TRUE,
Magical,magical,mDgEMOoJpi8DkRYb,trait,foundry,magical,670ae7d049960d00019d2543,TRUE,
Mental Corruption,mentalcorruption,AGreVSdN2jDSenEl,trait,foundry,mentalcorruption,670ae82f49960d00019d2545,TRUE,
Miracles,miracles,c1T7MelXEZLQfpVv,trait,foundry,FALSE,FALSE,FALSE,
Mutation,mutation,lV7Bxi3T3ps4QBlc,trait,foundry,mutation,670ae8ad49960d00019d2547,TRUE,
Night Vision,nightvision,FmHDbCOy3pH8yKhm,trait,foundry,nightvision,5ce9e13a0573c70904e2943e,TRUE,
Painless,painless,wMwSRDmgiF2IdCJr,trait,foundry,painless,670ae8fd49960d00019d2549,TRUE,
Petrifying Gaze,petrifyinggaze,0eEJ280MIC0IbEop,trait,foundry,petrifyinggaze,670c07fd49960d00016b0202,TRUE,
Prejudice,prejudice,GwjvDLZz3PvK6xgs,trait,foundry,FALSE,FALSE,FALSE,
Ranged (Range),rangedrange,Z1TGphWhic2E3Lfx,trait,foundry,FALSE,FALSE,FALSE,
Rear,rear,VFV2dmrfuVJ3RJnD,trait,foundry,rear,670c0b6149960d00016b0205,TRUE,
Regenerate,regenerate,SfUUdOGjdYpr3KSR,trait,foundry,regenerate,5f95b55db88c85718ee2282d,TRUE,
Size,size,8slW8CJ2oVTxeQ6q,trait,foundry,FALSE,FALSE,FALSE,
Skittish,skittish,IPKRMGry6WotuS1G,trait,foundry,skittish,670e926749960d0001b9bea5,TRUE,
Spellcaster,spellcaster,vY0CHKsJRV3gYBj3,trait,foundry,FALSE,FALSE,FALSE,
Stealthy,stealthy,OzwDT6kzoLYeeR2d,trait,foundry,stealthy,670e939d49960d0001b9bea7,TRUE,
Stride,stride,UmxGZRV0Lw3TZ0Kx,trait,foundry,stride,670e950d49960d0001b9beae,TRUE,
Stupid,stupid,9GNpAqgsKzxZKJpp,trait,foundry,stupid,670e991449960d0001b9beaf,TRUE,
Swamp-strider,swampstrider,BxAvP2g1KbHPbbbA,trait,foundry,swampstrider,670e999549960d0001b9beb1,TRUE,
Swarm,swarm,E2Es82TvBKa7CoDG,trait,foundry,swarm,670e9a0549960d0001b9beb2,TRUE,
Tail Attack,tailattack,UnJ25lL8aUzem5JO,trait,foundry,tailattack,670e9b3f49960d0001b9beb3,TRUE,
Territorial,territorial,JIAe7i7dqTQBu4do,trait,foundry,territorial,670e9e2949960d0001b9beb5,TRUE,
Terror,terror,kJNAY1YRaCy9IgmT,trait,foundry,terror,670e9e8649960d0001b9beb6,TRUE,
Tongue Attack (Range),tongueattackrange,xg6z63j6BH5AaqLL,trait,foundry,FALSE,FALSE,FALSE,
Tough,tough,k9539MBTFplxsysT,trait,foundry,tough,6711773d49960d0001cb3e38,TRUE,
Tracker,tracker,ClOlztW6hH8rslbp,trait,foundry,tracker,6711778849960d0001cb3e39,TRUE,
Trained,trained,V0naR1YbYCl0KIxp,trait,foundry,FALSE,FALSE,FALSE,
Undead,undead,PFTD9gDvRWW9uh5g,trait,foundry,undead,671177bc49960d0001cb3e3a,TRUE,
Unstable,unstable,D0ImWEIMSDgElsnl,trait,foundry,unstable,671177e149960d0001cb3e3b,TRUE,
Vampiric,vampiric,3MDwUi7BVxwWVI2V,trait,foundry,vampiric,6711790949960d0001cb3e3c,TRUE,
Venom,venom,gFkRm9wS65qe18Xv,trait,foundry,FALSE,FALSE,FALSE,
Vomit,vomit,JzeN9MZ0xUDvpE2l,trait,foundry,vomit,67117adc49960d0001cb3e3e,TRUE,
Wallcrawler,wallcrawler,KII1gWnxIZ8HzmU5,trait,foundry,wallcrawler,6712025949960d000139252a,TRUE,
Ward,ward,Bvd2aZ0gQUXHfCTh,trait,foundry,ward,5f94832d9a20e218439ce27a,TRUE,
Weapon,weapon,AtpAudHA4ybXVlWM,trait,foundry,weapon,6712029949960d000139252b,TRUE,
Web,web,Bw6tQyzOhcl7aQ46,trait,foundry,web,671202e949960d000139252c,TRUE,
